"date","time","period","s1a","s1x","s1i","s1s","s2a","s2x","s2i","s2s","s3a","s3x","s3i","s3s","d1a","d1s","d2a","d2s","h1a","h1x","h1i","t1a","t1x","t1i","b1a","b1x","b1i","p1a","p1x","p1i","p1s","tia","tix","tii","vxa","vxx","vxi","bla","blx","bli","bra","brx","bri"
2013-03-16,00:10:00,600,11.36093,13.30250, 9.07970, 0.72063,11.22682,13.07200, 8.61970, 0.72981,10.30064,12.14920, 8.34199, 0.73851,25,4,25,5,97,98,97, 8.85, 8.85, 8.75,998,998,998, 8.88448,11.69050, 6.87625, 0.79321,48,48,48,125,126,125,83,83,83,83,83,83
2013-03-16,00:20:00,600,11.66387,13.53200, 9.63050, 0.67014,11.52058,13.25560, 9.67540, 0.68391,10.51623,12.19507, 7.97503, 0.77062,27,3,26,5,98,98,98, 8.75, 8.75, 8.75,998,999,998, 9.06330,11.23200, 6.87625, 0.79321,48,48,48,125,126,125,83,83,83,83,83,83
2013-03-16,00:30:00,600,12.29729,14.49590, 8.66660, 0.82161,12.18154,14.77030, 8.80330, 0.81702,11.10336,13.80052, 8.43373, 0.88529,28,4,26,5,98,98,98, 8.75, 8.75, 8.65,998,999,998, 9.54014,11.82805, 7.19720, 0.94910,48,48,48,125,126,125,83,83,83,83,83,83
2013-03-16,00:40:00,600,12.01730,14.35820, 9.99770, 0.78948,11.88319,14.12770, 9.90490, 0.80325,10.90154,13.29595, 8.38786, 0.93116,26,4,26,5,98,98,98, 8.65, 8.75, 8.55,998,999,998, 9.44844,12.46995, 7.05965, 0.97202,48,49,48,125,126,125,83,83,83,83,83,83
2013-03-16,00:50:00,600,11.59961,13.99100, 9.07970, 0.96390,11.47927,14.12770, 8.75740, 0.94554,10.64466,13.20421, 8.11264, 0.88070,26,4,24,6,99,99,98, 8.55, 8.55, 8.45,998,999,998, 9.43010,12.01145, 6.14265, 0.92159,48,48,48,125,125,125,83,83,83,83,83,83
2013-03-16,01:00:00,600,11.88419,13.99100, 8.66660, 0.87210,11.74549,13.76050, 8.61970, 0.86751,10.74558,13.29595, 8.29612, 0.96327,30,4,28,5,99,100,99, 8.45, 8.55, 8.35,998,998,998, 9.21919,11.69050, 6.50945, 1.01329,48,48,48,125,125,125,83,83,83,83,83,83
2013-03-16,01:10:00,600,11.26454,13.30250, 8.98790, 0.83997,11.10289,13.16380, 8.48200, 0.84456,10.25477,12.74551, 8.11264, 0.90823,31,4,29,6,100,100,100, 8.35, 8.45, 8.25,998,998,998, 9.07247,11.55295, 6.60115, 0.88949,48,48,48,125,125,125,83,83,83,83,83,83
2013-03-16,01:20:00,600,11.86583,13.76150, 8.48300, 0.87210,11.74549,13.62280, 8.71150, 0.88128,10.95199,13.80052, 8.06677, 0.90364,31,4,31,5,101,101,100, 8.25, 8.25, 8.15,998,998,998, 9.73729,12.33240, 6.83040, 0.93993,48,48,48,125,125,125,83,83,83,83,83,83
2013-03-16,01:30:00,600,11.18192,13.34840, 9.07970, 0.71604,11.06158,12.93430, 8.98690, 0.72063,10.19973,12.28681, 8.29612, 0.72016,34,4,33,5,102,102,101, 8.15, 8.25, 8.15,998,999,998, 9.05413,11.00275, 6.55530, 0.66483,48,48,48,125,125,125,83,83,83,83,83,83
2013-03-16,01:40:00,600,10.72292,11.55830, 8.75840, 0.53244,10.63930,11.51140, 8.57380, 0.53703, 9.82359,11.04832, 7.74568, 0.58255,32,3,32,5,102,102,102, 8.35, 8.35, 8.25,998,999,998, 8.55436,10.26915, 5.77585, 0.68775,48,48,48,125,125,125,83,83,83,83,83,83
