"date","time","period","s1a","s1x","s1i","s1s","s2a","s2x","s2i","s2s","s3a","s3x","s3i","s3s","d1a","d1s","d2a","d2s","h1a","h1x","h1i","t1a","t1x","t1i","b1a","b1x","b1i","p1a","p1x","p1i","p1s","tia","tix","tii","vxa","vxx","vxi","bla","blx","bli","bra","brx","bri"
2013-03-06,00:10:00,600, 0.31280, 0.45050, 0.22100, 0.05967, 0.32098, 0.49540, 0.22000, 0.09180, 0.65877, 0.77344, 0.54409, 0.05963,179,0,195,0,64,64,64,-2.05,-2.05,-2.15,1031,1032,1031, 0.36555, 0.50310, 0.22800, 0.08253,32,32,32,124,124,124,83,83,83,83,83,83
2013-03-06,00:20:00,600, 0.22100, 0.26690, 0.22100, 0.00459, 0.22000, 0.26590, 0.22000, 0.00459, 0.58079, 0.68170, 0.31474, 0.08257,179,0,195,0,64,64,64,-2.15,-2.05,-2.15,1031,1032,1031, 0.24176, 0.31970, 0.22800, 0.02293,32,32,32,124,124,124,83,83,83,83,83,83
2013-03-06,00:30:00,600, 0.26231, 0.45050, 0.22100, 0.07344, 0.22000, 0.26590, 0.22000, 0.00459, 0.31015, 0.40648, 0.22300, 0.03211,179,0,162,57,64,65,64,-2.25,-2.15,-2.25,1031,1032,1031, 0.38389, 0.73235, 0.22800, 0.16965,32,32,32,124,124,124,83,83,83,83,83,83
2013-03-06,00:40:00,600, 0.69836, 1.09310, 0.40460, 0.16524, 0.70195, 1.13800, 0.31180, 0.17442, 0.48905, 0.77344, 0.26887, 0.13302,58,72,55,5,65,65,65,-2.35,-2.25,-2.35,1031,1032,1031, 0.89283, 1.37425, 0.64065, 0.17882,32,32,32,124,124,124,83,83,83,83,83,83
2013-03-06,00:50:00,600, 1.04720, 1.23080, 0.86360, 0.11475, 1.06456, 1.27570, 0.90850, 0.11934, 0.68629, 0.86518, 0.49822, 0.09174,19,2,53,5,65,65,65,-2.35,-2.25,-2.35,1031,1032,1031, 1.28714, 1.64935, 0.96160, 0.19716,32,32,32,124,124,124,83,83,83,83,83,83
2013-03-06,01:00:00,600, 1.26752, 1.36850, 1.04720, 0.06885, 1.27111, 1.36750, 1.04620, 0.06426, 0.88353, 1.09453, 0.58996, 0.13761,20,2,53,3,65,65,65,-2.25,-2.25,-2.35,1031,1032,1031, 1.42469, 1.64935, 1.23670, 0.09170,32,32,32,124,124,124,83,83,83,83,83,83
2013-03-06,01:10:00,600, 1.35473, 1.68980, 1.13900, 0.14229, 1.34914, 1.68880, 1.18390, 0.14688, 1.14499, 1.50736, 0.91105, 0.16513,19,2,54,5,65,65,65,-2.25,-2.15,-2.25,1031,1032,1031, 1.35133, 1.51180, 1.14500, 0.10546,32,32,32,124,124,124,83,83,83,83,83,83
2013-03-06,01:20:00,600, 1.67603, 1.96520, 1.50620, 0.12852, 1.68421, 1.96420, 1.50520, 0.11934, 1.50277, 1.73671, 1.32388, 0.11468,19,2,49,2,65,65,65,-2.25,-2.15,-2.25,1031,1032,1031, 1.71354, 2.10785, 1.46595, 0.17423,32,32,32,124,124,124,83,83,83,83,83,83
2013-03-06,01:30:00,600, 2.13962, 2.47010, 1.82750, 0.16524, 2.12485, 2.42320, 1.87240, 0.16524, 1.89726, 2.19541, 1.64497, 0.14678,22,2,46,2,65,65,64,-2.15,-2.15,-2.25,1031,1031,1031, 2.13536, 2.42880, 1.83275, 0.16506,32,32,32,124,124,124,83,83,83,83,83,83
2013-03-06,01:40:00,600, 2.46092, 2.79140, 2.33240, 0.08721, 2.44615, 2.74450, 2.33140, 0.08262, 2.18165, 2.37889, 2.05780, 0.05504,28,2,45,1,65,65,64,-2.15,-2.15,-2.15,1031,1031,1031, 2.34169, 2.52050, 2.19955, 0.05961,33,33,32,124,124,124,83,83,83,83,83,83
2013-03-06,01:50:00,600, 2.91533, 3.15860, 2.69960, 0.07803, 2.90515, 3.06580, 2.65270, 0.06885, 2.60365, 2.79172, 2.33302, 0.09633,30,1,42,1,63,64,63,-2.15,-2.05,-2.15,1031,1031,1031, 2.65805, 2.88730, 2.47465, 0.09170,33,33,33,124,124,124,83,83,83,83,83,83
2013-03-06,02:00:00,600, 3.04844, 3.34220, 2.74550, 0.16524, 3.00154, 3.29530, 2.74450, 0.15147, 2.67246, 2.97520, 2.37889, 0.15596,31,1,39,2,63,63,62,-2.05,-2.05,-2.15,1031,1031,1031, 2.77726, 2.93315, 2.56635, 0.09170,33,33,33,124,124,124,83,83,83,83,83,83
2013-03-06,02:10:00,600, 3.32843, 3.75530, 3.15860, 0.11475, 3.29071, 3.70840, 3.06580, 0.14229, 2.89263, 3.38803, 2.69998, 0.16054,32,0,36,1,62,63,62,-2.15,-2.05,-2.15,1031,1031,1030, 2.89647, 3.25410, 2.65805, 0.14672,33,33,33,124,124,124,83,83,83,83,83,83
2013-03-06,02:20:00,600, 3.88841, 4.21430, 3.61760, 0.13311, 3.89200, 4.16740, 3.66250, 0.11475, 3.41097, 3.66325, 3.20455, 0.08715,32,1,36,2,62,63,61,-2.15,-2.15,-2.25,1031,1031,1031, 3.17616, 3.39165, 2.93315, 0.11463,33,33,33,124,124,124,83,83,83,83,83,83
2013-03-06,02:30:00,600, 3.76907, 4.35200, 3.38810, 0.22032, 3.73594, 4.25920, 3.38710, 0.22491, 3.36968, 3.89260, 2.97520, 0.25228,32,1,43,2,62,62,61,-2.15,-2.15,-2.25,1031,1031,1031, 3.18074, 3.62090, 2.88730, 0.18799,33,33,33,124,124,124,83,83,83,83,83,83
2013-03-06,02:40:00,600, 4.09496, 4.30610, 3.89300, 0.08721, 4.04347, 4.25920, 3.80020, 0.10557, 3.56234, 3.89260, 3.29629, 0.12385,33,1,43,1,61,61,60,-2.05,-1.95,-2.15,1031,1032,1031, 3.19450, 3.62090, 2.84145, 0.13755,33,33,33,124,124,124,83,83,83,83,83,83
2013-03-06,02:50:00,600, 4.44839, 4.99460, 3.80120, 0.32589, 4.41067, 4.90180, 3.80020, 0.32589, 3.99351, 4.53478, 3.29629, 0.32568,32,1,41,1,60,60,59,-1.95,-1.95,-2.05,1031,1032,1031, 3.03402, 3.25410, 2.79560, 0.11921,33,33,33,124,124,124,83,83,83,83,83,83
2013-03-06,03:00:00,600, 4.66412, 4.94870, 4.48970, 0.09180, 4.64935, 4.90180, 4.44280, 0.09180, 4.14489, 4.35130, 3.93847, 0.07798,37,1,46,1,59,59,59,-1.85,-1.85,-1.95,1031,1032,1031, 2.92857, 3.11655, 2.70390, 0.08712,33,33,33,124,124,124,83,83,83,83,83,83
2013-03-06,03:10:00,600, 4.87067, 5.08640, 4.67330, 0.07344, 4.84213, 5.03950, 4.67230, 0.06885, 4.37882, 4.62652, 4.07608, 0.12844,46,3,49,3,59,60,59,-1.95,-1.85,-1.95,1031,1031,1031, 3.44209, 3.94185, 2.93315, 0.30720,33,33,33,124,124,124,83,83,83,83,83,83
2013-03-06,03:20:00,600, 4.96706, 5.22410, 4.67330, 0.13311, 4.92934, 5.22310, 4.62640, 0.12393, 4.31919, 4.58065, 3.98434, 0.16054,49,0,54,2,60,60,60,-2.05,-1.95,-2.15,1031,1032,1031, 3.74470, 4.07940, 3.43750, 0.15131,33,33,33,124,124,124,83,83,83,83,83,83
2013-03-06,03:30:00,600, 4.81100, 5.13230, 4.48970, 0.15147, 4.77328, 5.08540, 4.48870, 0.16065, 4.03021, 4.35130, 3.61738, 0.22935,53,2,57,1,61,62,60,-2.25,-2.15,-2.35,1031,1032,1031, 3.42833, 3.75845, 2.84145, 0.23384,33,33,32,124,124,124,83,83,83,83,83,83
2013-03-06,03:40:00,600, 4.80641, 5.54540, 4.26020, 0.33048, 4.72279, 5.54440, 4.25920, 0.31671, 3.81921, 4.25956, 3.52564, 0.16513,54,2,51,2,62,62,62,-2.45,-2.35,-2.55,1032,1032,1031, 2.87355, 3.16240, 2.56635, 0.14214,32,32,32,124,124,124,83,83,83,83,83,83
2013-03-06,03:50:00,600, 5.42606, 5.63720, 5.17820, 0.09639, 5.36080, 5.59030, 5.13130, 0.09180, 4.32378, 4.71826, 3.84673, 0.21100,54,3,54,3,61,62,61,-2.45,-2.35,-2.55,1031,1032,1031, 2.82770, 3.52920, 2.33710, 0.29344,32,32,32,124,124,124,83,83,83,83,83,83
2013-03-06,04:00:00,600, 5.38934, 5.63720, 5.13230, 0.08262, 5.32867, 5.54440, 5.13130, 0.08721, 4.61276, 4.99348, 4.35130, 0.14678,54,2,51,2,62,62,61,-2.45,-2.35,-2.55,1032,1032,1031, 3.19908, 3.89600, 2.84145, 0.18799,32,32,32,124,124,124,83,83,83,83,83,83
2013-03-06,04:10:00,600, 5.39393, 5.72900, 5.04050, 0.15147, 5.34703, 5.68210, 5.03950, 0.15147, 4.59441, 4.99348, 4.12195, 0.17431,59,1,49,1,63,64,62,-2.25,-2.15,-2.45,1032,1032,1031, 3.35039, 3.71260, 2.84145, 0.22925,32,32,32,124,124,124,83,83,83,83,83,83
2013-03-06,04:20:00,600, 5.60966, 5.86670, 5.36180, 0.11475, 5.58571, 5.91160, 5.36080, 0.12852, 4.83294, 5.22283, 4.35130, 0.16972,60,1,42,3,73,77,63,-2.15,-2.15,-2.25,1032,1032,1031, 3.40541, 3.71260, 3.16240, 0.09629,32,32,31,124,124,124,83,83,83,83,83,83
2013-03-06,04:30:00,600, 5.57294, 5.82080, 5.31590, 0.09180, 5.56276, 5.81980, 5.26900, 0.08721, 5.03935, 5.40631, 4.53478, 0.16054,58,1,47,2,73,77,66,-2.05,-1.85,-2.25,1032,1032,1031, 3.71260, 3.98770, 3.29995, 0.16965,31,31,31,124,124,124,83,83,83,83,83,83
2013-03-06,04:40:00,600, 5.81621, 6.09620, 5.49950, 0.11475, 5.77849, 6.09520, 5.49850, 0.12852, 5.09439, 5.36044, 4.90174, 0.08257,56,1,45,1,64,66,63,-1.75,-1.65,-1.85,1032,1032,1031, 3.66675, 3.89600, 3.39165, 0.12380,31,31,31,125,126,124,83,83,83,83,83,83
2013-03-06,04:50:00,600, 5.70146, 6.00440, 5.45360, 0.09180, 5.62702, 5.86570, 5.36080, 0.09639, 4.85128, 5.13109, 4.53478, 0.11468,49,3,40,2,62,63,62,-1.65,-1.65,-1.75,1032,1032,1031, 3.75845, 4.12525, 3.57505, 0.11004,31,32,31,126,127,126,83,83,83,83,83,83
2013-03-06,05:00:00,600, 5.64179, 6.05030, 5.31590, 0.15147, 5.57194, 6.04930, 5.26900, 0.15606, 4.74119, 5.03935, 4.44304, 0.09633,44,2,37,3,61,62,60,-1.65,-1.55,-1.75,1032,1032,1031, 4.03814, 4.26280, 3.85015, 0.08712,32,32,32,127,128,126,83,83,83,83,83,83
2013-03-06,05:10:00,600, 5.58671, 6.00440, 5.22410, 0.17442, 5.52145, 5.95750, 5.17720, 0.16524, 4.92009, 5.31457, 4.58065, 0.18348,39,2,27,4,62,63,61,-1.65,-1.55,-1.65,1032,1032,1031, 4.02897, 4.30865, 3.71260, 0.11921,32,32,32,129,131,128,83,83,83,83,83,83
2013-03-06,05:20:00,600, 5.80244, 6.18800, 5.49950, 0.11934, 5.73259, 6.09520, 5.45260, 0.11934, 5.03935, 5.45218, 4.71826, 0.14220,38,2,22,1,63,63,62,-1.55,-1.45,-1.65,1032,1032,1031, 4.05189, 4.35450, 3.80430, 0.11004,32,33,32,132,133,130,83,83,83,83,83,83
2013-03-06,05:30:00,600, 5.68769, 6.14210, 5.40770, 0.11934, 5.64538, 6.00340, 5.36080, 0.11475, 5.07146, 5.40631, 4.62652, 0.11926,39,1,23,1,61,62,60,-1.35,-1.25,-1.45,1032,1032,1031, 4.17569, 4.76715, 3.85015, 0.17423,33,33,33,134,135,133,83,83,83,83,83,83
2013-03-06,05:40:00,600, 5.82080, 6.18800, 5.49950, 0.11475, 5.75095, 6.04930, 5.45260, 0.11016, 5.10816, 5.36044, 4.85587, 0.09633,34,2,20,2,61,61,60,-1.25,-1.15,-1.35,1031,1032,1031, 5.00557, 5.31735, 4.49205, 0.16048,34,34,33,136,137,135,83,83,83,83,83,83
2013-03-06,05:50:00,600, 6.24308, 6.87650, 5.72900, 0.16065, 6.20077, 6.69190, 5.59030, 0.15147, 5.39714, 6.32371, 3.98434, 0.31192,34,2,19,5,60,61,59,-1.15,-1.15,-1.25,1031,1032,1031, 4.38201, 5.27150, 3.20825, 0.41265,35,35,34,139,140,137,83,83,83,83,83,83
2013-03-06,06:00:00,600, 5.81621, 6.55520, 4.48970, 0.39933, 5.74636, 6.50830, 4.35100, 0.40851, 5.04394, 6.23197, 3.57151, 0.52292,34,4,22,7,62,64,60,-1.35,-1.25,-1.35,1031,1032,1031, 4.29490, 5.68415, 3.25410, 0.45392,36,36,35,140,140,140,83,83,83,83,83,83
2013-03-06,06:10:00,600, 5.24705, 6.55520, 4.16840, 0.46359, 5.20015, 6.32470, 4.02970, 0.46359, 4.71826, 6.46132, 3.47977, 0.53668,32,6,27,8,66,67,64,-1.25,-1.15,-1.35,1031,1031,1031, 4.35909, 5.82170, 3.16240, 0.40348,37,37,36,140,140,140,83,83,83,83,83,83
2013-03-06,06:20:00,600, 5.11394, 6.73880, 3.34220, 0.64719, 5.08999, 6.69190, 3.24940, 0.66555, 4.92467, 6.46132, 3.43390, 0.61007,32,7,29,6,66,67,64,-0.95,-0.75,-1.15,1031,1031,1031, 4.87261, 6.37190, 3.07070, 0.60064,38,38,37,140,140,140,83,83,83,83,83,83
2013-03-06,06:30:00,600, 5.16902, 6.78470, 3.52580, 0.58293, 5.16343, 6.69190, 3.47890, 0.57834, 5.11274, 6.46132, 3.75499, 0.59172,30,7,32,7,64,65,63,-0.55,-0.35,-0.75,1031,1031,1030, 4.98723, 6.69285, 3.43750, 0.61439,39,39,38,140,140,140,83,83,83,83,83,83
2013-03-06,06:40:00,600, 5.99063, 7.65680, 4.35200, 0.67473, 5.96668, 7.47220, 3.98380, 0.67932, 5.87418, 7.19524, 3.84673, 0.70640,33,5,36,7,60,64,57,-0.25,-0.25,-0.35,1031,1031,1030, 5.77127, 7.28890, 3.75845, 0.71068,39,40,39,140,140,139,83,83,83,83,83,83
2013-03-06,06:50:00,600, 5.95391, 7.42730, 4.12250, 0.70686, 5.93455, 7.38040, 3.98380, 0.71604, 5.97510, 7.56220, 3.93847, 0.71098,36,6,37,6,58,60,57,-0.15,-0.05,-0.25,1031,1031,1030, 5.92257, 7.97665, 3.48335, 0.71526,40,41,40,139,140,139,83,83,83,83,83,83
2013-03-06,07:00:00,600, 6.50012, 8.02400, 4.44380, 0.57375, 6.46240, 7.70170, 4.39690, 0.57834, 6.41086, 7.69981, 4.39717, 0.61925,34,6,37,7,58,60,56,-0.15,-0.05,-0.25,1031,1031,1030, 6.33064, 8.02250, 4.26280, 0.70609,41,41,41,139,140,138,83,83,83,83,83,83
2013-03-06,07:10:00,600, 6.57815, 7.79450, 5.17820, 0.43146, 6.55420, 7.60990, 5.03950, 0.44064, 6.48426, 7.88329, 4.94761, 0.52292,33,4,37,6,58,59,57,-0.05, 0.05,-0.15,1031,1031,1030, 6.41775, 8.11420, 4.99640, 0.55937,41,42,41,139,139,138,83,83,83,83,83,83
2013-03-06,07:20:00,600, 6.09620, 7.56500, 4.44380, 0.51408, 6.04930, 7.83940, 3.80020, 0.54162, 5.98427, 7.42459, 4.21369, 0.52292,35,5,39,5,59,59,58, 0.05, 0.25, 0.05,1031,1031,1030, 6.03261, 7.83910, 4.53790, 0.57771,42,42,42,138,139,138,83,83,83,83,83,83
2013-03-06,07:30:00,600, 5.88047, 7.65680, 4.58150, 0.64260, 5.86111, 7.56400, 4.48870, 0.63801, 5.80997, 7.60807, 4.07608, 0.60090,34,8,38,9,59,60,57, 0.35, 0.45, 0.15,1031,1031,1030, 5.79419, 7.65570, 4.12525, 0.62356,42,42,42,138,139,138,83,83,83,83,83,83
2013-03-06,07:40:00,600, 5.92637, 7.47320, 4.26020, 0.61965, 5.90242, 7.42630, 4.35100, 0.61965, 5.80997, 7.33285, 3.66325, 0.63301,36,8,40,9,59,60,58, 0.55, 0.75, 0.35,1031,1031,1030, 5.70249, 7.42645, 3.98770, 0.66483,42,43,42,138,139,138,83,83,83,83,83,83
