"date","time","period","s1a","s1x","s1i","s1s","s2a","s2x","s2i","s2s","s3a","s3x","s3i","s3s","d1a","d1s","d2a","d2s","h1a","h1x","h1i","t1a","t1x","t1i","b1a","b1x","b1i","p1a","p1x","p1i","p1s","tia","tix","tii","vxa","vxx","vxi","bla","blx","bli","bra","brx","bri"
2013-03-03,00:10:00,600, 8.90987, 9.30920, 8.39120, 0.20655, 8.88592, 9.26230, 8.34430, 0.21573, 8.42914, 8.93830, 7.83742, 0.27981,130,4,115,2,87,89,86, 0.15, 0.35, 0.05,1013,1013,1012, 6.83499, 7.47230, 6.05095, 0.25218,38,38,37,125,125,124,83,83,83,83,83,83
2013-03-03,00:20:00,600, 8.92823, 9.26330, 8.29940, 0.15606, 8.89510, 9.26230, 8.34430, 0.14688, 8.18145, 8.75482, 6.82828, 0.28439,138,3,121,3,90,92,88, 0.45, 0.85, 0.35,1013,1013,1012, 6.64242, 7.38060, 5.77585, 0.26135,37,37,37,125,125,124,83,83,83,83,83,83
2013-03-03,00:30:00,600, 8.92364, 9.40100, 8.43710, 0.21573, 8.91805, 9.35410, 8.43610, 0.17901, 8.19521, 8.61721, 7.37872, 0.20183,137,3,120,3,89,92,88, 0.85, 1.15, 0.45,1013,1013,1012, 6.76621, 7.42645, 5.91340, 0.26593,37,37,37,125,125,124,83,83,83,83,83,83
2013-03-03,00:40:00,600, 9.45149,10.22720, 8.39120, 0.33966, 9.37705,10.18030, 8.02300, 0.34884, 8.24566, 9.53461, 7.28698, 0.35320,132,2,117,3,90,91,89, 0.35, 0.45, 0.05,1013,1013,1013, 6.62408, 7.47230, 5.77585, 0.30720,37,37,37,124,125,124,83,83,83,83,83,83
2013-03-03,00:50:00,600, 9.04757,10.50260, 7.24370, 0.50490, 8.97313,10.59340, 7.33450, 0.50949, 8.03466, 9.25939, 6.92002, 0.40824,131,3,123,3,91,92,90,-0.25, 0.05,-0.45,1013,1014,1013, 6.78455, 8.06835, 6.09680, 0.30720,37,37,37,124,125,124,83,83,83,83,83,83
2013-03-03,01:00:00,600, 9.15773,10.54850, 7.70270, 0.54162, 9.05116,10.50160, 7.51810, 0.52326, 7.99338, 9.21352, 6.82828, 0.50916,130,3,122,3,92,93,91,-0.45,-0.35,-0.45,1013,1014,1013, 6.71119, 7.79325, 5.68415, 0.32095,37,37,37,124,125,124,83,83,83,83,83,83
2013-03-03,01:10:00,600, 8.93282, 9.90590, 7.61090, 0.40851, 8.84920, 9.95080, 7.60990, 0.40392, 7.71357, 8.61721, 6.46132, 0.34402,130,3,122,3,92,93,92,-0.45,-0.35,-0.55,1013,1014,1013, 6.22518, 7.65570, 5.31735, 0.41265,37,37,37,124,124,124,83,83,83,83,83,83
2013-03-03,01:20:00,600, 9.26330,10.08950, 7.70270, 0.39474, 9.16591,10.08850, 7.60990, 0.39015, 7.86953, 9.12178, 6.87415, 0.42659,128,3,118,2,92,94,91,-0.65,-0.45,-0.75,1013,1014,1013, 6.63325, 7.28890, 5.91340, 0.24759,37,37,37,124,124,124,83,83,83,83,83,83
2013-03-03,01:30:00,600, 9.45608,10.36490, 8.66660, 0.30753, 9.34951,10.40980, 8.48200, 0.31212, 8.20438, 8.93830, 7.56220, 0.24770,130,3,116,2,93,94,92,-0.65,-0.35,-0.75,1014,1014,1013, 6.63325, 7.19720, 5.86755, 0.25676,37,37,37,124,124,124,83,83,83,83,83,83
2013-03-03,01:40:00,600, 9.50198,10.45670, 8.34530, 0.37179, 9.41377,10.40980, 8.16070, 0.38097, 8.30988, 9.30526, 7.28698, 0.38989,129,2,118,3,92,93,91,-0.65,-0.45,-0.95,1014,1014,1013, 6.95878, 7.88495, 5.95925, 0.31637,37,37,37,124,124,124,83,83,83,83,83,83
2013-03-03,01:50:00,600, 9.85082,10.77800, 8.85020, 0.32589, 9.75343,10.63930, 8.84920, 0.33507, 8.50712, 9.44287, 7.37872, 0.33944,130,2,118,2,94,95,92,-0.85,-0.75,-0.95,1014,1014,1013, 6.92210, 7.97665, 6.05095, 0.29803,37,37,36,124,124,124,83,83,83,83,83,83
2013-03-03,02:00:00,600,10.12163,10.77800, 8.20760, 0.35802,10.00129,10.68520, 8.39020, 0.37638, 8.43373, 9.85570, 7.05763, 0.44953,135,3,123,2,94,96,93,-0.55,-0.35,-0.75,1014,1014,1013, 6.66076, 8.43515, 5.68415, 0.35763,36,36,36,124,124,124,83,83,83,83,83,83
2013-03-03,02:10:00,600,10.10786,10.68620, 9.17150, 0.19737,10.04719,10.54750, 9.03280, 0.22950, 8.57134, 9.25939, 7.74568, 0.29816,137,2,125,2,93,95,91, 0.05, 0.25,-0.35,1014,1014,1013, 6.60574, 7.38060, 5.86755, 0.25676,36,36,36,124,124,124,83,83,83,83,83,83
2013-03-03,02:20:00,600,10.09868,10.59440, 9.17150, 0.27999,10.05178,10.63930, 8.94100, 0.29376, 8.59886, 9.48874, 7.42459, 0.33485,137,2,127,2,91,92,90, 0.25, 0.35, 0.15,1014,1014,1014, 6.66993, 7.74740, 5.77585, 0.32095,36,36,36,124,124,124,83,83,83,83,83,83
2013-03-03,02:30:00,600, 9.78197,10.31900, 9.07970, 0.20655, 9.74884,10.36390, 9.03280, 0.22491, 8.45208, 9.76396, 7.28698, 0.38072,136,2,127,2,91,92,90, 0.15, 0.25, 0.05,1014,1014,1014, 6.54613, 7.70155, 5.63830, 0.33012,36,36,36,124,124,124,83,83,83,83,83,83
2013-03-03,02:40:00,600, 9.97934,10.59440, 9.17150, 0.25245, 9.93244,10.68520, 9.21640, 0.26163, 8.61721, 9.58048, 7.28698, 0.38531,133,2,126,2,91,92,90, 0.05, 0.25,-0.15,1014,1014,1014, 6.69744, 7.74740, 5.73000, 0.41724,36,36,36,124,124,124,83,83,83,83,83,83
2013-03-03,02:50:00,600,10.00229,10.73210, 7.70270, 0.51408, 9.89572,10.73110, 7.70170, 0.52785, 8.63097,10.03918, 7.37872, 0.44035,133,2,128,3,91,92,89,-0.15,-0.05,-0.35,1014,1014,1013, 6.99546, 8.25175, 5.95925, 0.39890,36,36,36,124,124,124,83,83,83,83,83,83
2013-03-03,03:00:00,600, 9.75902,10.36490, 8.16170, 0.35802, 9.67540,10.31800, 8.11480, 0.36720, 8.37869, 9.48874, 7.01176, 0.40824,132,3,127,3,91,93,89,-0.15, 0.05,-0.35,1014,1014,1014, 6.66993, 7.83910, 5.36320, 0.43099,36,36,36,124,124,124,83,83,83,83,83,83
2013-03-03,03:10:00,600, 8.77676,10.22720, 7.42730, 0.50490, 8.67478,10.22620, 7.28860, 0.50031, 7.40165, 8.93830, 6.00262, 0.47246,129,3,122,3,92,93,90,-0.75,-0.35,-0.85,1014,1015,1014, 5.64289, 6.83040, 4.49205, 0.41724,36,36,36,124,124,124,83,83,83,83,83,83
