"date","time","period","s1a","s1x","s1i","s1s","s2a","s2x","s2i","s2s","s3a","s3x","s3i","s3s","d1a","d1s","d2a","d2s","h1a","h1x","h1i","t1a","t1x","t1i","b1a","b1x","b1i","p1a","p1x","p1i","p1s","tia","tix","tii","vxa","vxx","vxi","bla","blx","bli","bra","brx","bri"
2013-03-10,00:10:00,600, 3.35597, 4.21430, 2.60780, 0.43146, 3.33661, 4.16740, 2.60680, 0.43146, 2.91098, 3.70912, 2.37889, 0.29357,59,3,22,9,106,106,105, 5.55, 5.55, 5.45,1004,1005,1004, 1.95655, 2.33710, 1.60350, 0.13755,44,44,44,125,125,125,83,83,83,83,83,83
2013-03-10,00:20:00,600, 3.96644, 4.62740, 2.92910, 0.33048, 3.94708, 4.53460, 2.97400, 0.32589, 3.78251, 4.53478, 2.97520, 0.38072,52,3,29,5,106,106,106, 5.55, 5.65, 5.55,1004,1005,1004, 2.96983, 3.48335, 2.15370, 0.29803,44,45,44,125,125,125,83,83,83,83,83,83
2013-03-10,00:30:00,600, 3.81038, 4.16840, 3.52580, 0.11934, 3.78643, 4.12150, 3.52480, 0.12393, 3.45225, 3.80086, 3.20455, 0.10550,50,3,22,3,106,106,106, 5.55, 5.55, 5.45,1004,1005,1004, 2.63971, 3.11655, 2.10785, 0.20174,45,45,45,125,125,125,83,83,83,83,83,83
2013-03-10,00:40:00,600, 3.92054, 4.21430, 3.61760, 0.11934, 3.89200, 4.16740, 3.57070, 0.12852, 3.62197, 3.93847, 3.29629, 0.13302,50,3,26,4,106,106,106, 5.45, 5.55, 5.45,1004,1004,1004, 2.59845, 3.02485, 2.10785, 0.13297,45,45,45,125,125,125,83,83,83,83,83,83
2013-03-10,00:50:00,600, 4.20512, 4.62740, 3.70940, 0.19278, 4.19035, 4.67230, 3.70840, 0.20196, 4.07149, 4.44304, 3.52564, 0.22935,51,1,32,4,106,106,106, 5.45, 5.45, 5.45,1004,1004,1004, 3.17616, 3.71260, 2.47465, 0.28886,45,45,45,125,125,125,83,83,83,83,83,83
2013-03-10,01:00:00,600, 4.87985, 5.31590, 4.16840, 0.27540, 4.86967, 5.26900, 4.25920, 0.26622, 4.70450, 5.26870, 3.98434, 0.31192,49,3,38,2,106,106,106, 5.45, 5.45, 5.35,1004,1004,1004, 3.90976, 4.35450, 3.29995, 0.23842,45,45,45,125,125,125,83,83,83,83,83,83
2013-03-10,01:10:00,600, 5.49491, 5.82080, 4.94870, 0.16524, 5.48014, 5.81980, 4.81000, 0.17901, 5.33292, 5.68153, 4.71826, 0.21559,45,1,38,2,106,106,106, 5.45, 5.45, 5.35,1004,1004,1004, 4.37743, 4.85885, 3.94185, 0.16965,45,45,45,125,125,125,83,83,83,83,83,83
2013-03-10,01:20:00,600, 5.63261, 6.05030, 5.04050, 0.22491, 5.63161, 6.00340, 5.03950, 0.22491, 5.55309, 5.91088, 5.08522, 0.16513,42,1,37,2,106,106,106, 5.35, 5.35, 5.35,1004,1004,1004, 4.62502, 5.13395, 4.07940, 0.19257,45,45,45,125,125,125,83,83,83,83,83,83
2013-03-10,01:30:00,600, 3.92054, 5.22410, 3.02090, 0.64719, 3.91036, 5.22310, 3.01990, 0.64260, 3.89260, 5.31457, 2.97520, 0.66512,35,5,31,7,106,106,106, 5.35, 5.35, 5.35,1004,1004,1003, 3.46501, 4.90470, 2.19955, 0.60981,45,45,45,125,125,125,83,83,83,83,83,83
2013-03-10,01:40:00,600, 3.51662, 3.89300, 2.74550, 0.21114, 3.50185, 3.89200, 2.74450, 0.21114, 3.43849, 3.93847, 2.74585, 0.23394,31,7,29,8,106,106,106, 5.35, 5.35, 5.25,1004,1004,1003, 3.18991, 3.71260, 2.33710, 0.28427,45,45,45,125,125,125,83,83,83,83,83,83
