"date","time","period","s1a","s1x","s1i","s1s","s2a","s2x","s2i","s2s","s3a","s3x","s3i","s3s","d1a","d1s","d2a","d2s","h1a","h1x","h1i","t1a","t1x","t1i","b1a","b1x","b1i","p1a","p1x","p1i","p1s","tia","tix","tii","vxa","vxx","vxi","bla","blx","bli","bra","brx","bri"
2013-03-19,00:10:00,600, 6.91322, 7.15190, 6.64700, 0.09180, 6.87550, 7.10500, 6.55420, 0.09180, 6.70902, 7.05763, 6.41545, 0.12385,348,2,337,3,83,84,83, 2.45, 2.45, 2.45,1015,1015,1014, 5.84921, 6.55530, 4.81300, 0.27969,40,40,40,125,125,125,83,83,83,83,83,83
2013-03-19,00:20:00,600, 6.87650, 7.19780, 6.46340, 0.13311, 6.83878, 7.15090, 6.50830, 0.14229, 6.63104, 7.05763, 6.27784, 0.14678,347,2,337,3,84,84,84, 2.45, 2.55, 2.45,1015,1015,1014, 6.01427, 6.60115, 4.62960, 0.34846,40,40,40,125,125,125,83,83,83,83,83,83
2013-03-19,00:30:00,600, 6.86732, 7.10600, 6.64700, 0.08721, 6.82042, 7.05910, 6.55420, 0.08721, 6.55765, 6.87415, 6.27784, 0.09174,346,2,332,2,84,84,84, 2.55, 2.55, 2.45,1014,1015,1014, 5.62913, 6.09680, 5.17980, 0.14672,40,40,40,125,125,125,83,83,83,83,83,83
2013-03-19,00:40:00,600, 6.74798, 7.06010, 6.37160, 0.11016, 6.70567, 6.96730, 6.41650, 0.11016, 6.36958, 6.69067, 6.04849, 0.13302,345,1,330,2,84,84,84, 2.55, 2.55, 2.55,1014,1015,1014, 5.73459, 6.14265, 5.22565, 0.12838,40,40,40,125,125,125,83,83,83,83,83,83
2013-03-19,00:50:00,600, 6.77552, 7.01420, 6.50930, 0.09639, 6.72403, 7.05910, 6.41650, 0.10098, 6.36958, 6.69067, 6.09436, 0.11009,344,2,326,2,84,84,83, 2.55, 2.55, 2.55,1014,1015,1014, 5.67498, 6.05095, 5.31735, 0.12838,40,40,40,125,125,125,83,83,83,83,83,83
2013-03-19,01:00:00,600, 7.12436, 7.65680, 6.73880, 0.16983, 7.06369, 7.51810, 6.64600, 0.16983, 6.60810, 6.92002, 6.32371, 0.10091,346,2,326,2,83,84,81, 2.55, 2.65, 2.55,1014,1014,1014, 5.80795, 6.18850, 5.27150, 0.15131,40,40,40,125,125,125,83,83,83,83,83,83
2013-03-19,01:10:00,600, 7.26665, 7.88630, 6.78470, 0.24786, 7.20598, 7.79350, 6.69190, 0.24327, 6.80076, 7.42459, 6.27784, 0.26146,343,3,326,3,81,82,81, 2.65, 2.65, 2.65,1014,1014,1013, 5.98218, 6.50945, 5.36320, 0.20174,41,41,40,125,125,125,83,83,83,83,83,83
2013-03-19,01:20:00,600, 7.64303, 8.02400, 7.15190, 0.17901, 7.58236, 7.97710, 7.05910, 0.19278, 7.06680, 7.51633, 6.46132, 0.26605,345,1,328,2,80,81,80, 2.75, 2.75, 2.65,1014,1014,1013, 5.76668, 6.41775, 5.08810, 0.27969,41,41,41,125,125,125,83,83,83,83,83,83
2013-03-19,01:30:00,600, 7.92302, 8.39120, 7.38140, 0.21114, 7.85776, 8.34430, 7.38040, 0.21573, 7.25487, 7.83742, 6.18610, 0.37613,349,2,332,4,79,80,78, 2.75, 2.75, 2.65,1013,1014,1013, 5.65206, 6.41775, 4.72130, 0.28886,41,41,41,125,125,125,83,83,83,83,83,83
2013-03-19,01:40:00,600, 7.80827, 8.29940, 7.38140, 0.18360, 7.74301, 8.25250, 7.24270, 0.18360, 7.17689, 7.79155, 6.41545, 0.27063,349,2,333,3,78,78,77, 2.75, 2.75, 2.65,1013,1014,1013, 5.61538, 6.37190, 4.99640, 0.24759,41,41,41,125,125,125,83,83,83,83,83,83
