"date","time","period","s1a","s1x","s1i","s1s","s2a","s2x","s2i","s2s","s3a","s3x","s3i","s3s","d1a","d1s","d2a","d2s","h1a","h1x","h1i","t1a","t1x","t1i","b1a","b1x","b1i","p1a","p1x","p1i","p1s","tia","tix","tii","vxa","vxx","vxi","bla","blx","bli","bra","brx","bri"
2013-03-01,00:10:00,600, 8.57939, 9.30920, 8.16170, 0.24327, 8.61970, 9.26230, 8.16070, 0.25704, 8.56217, 8.98417, 7.83742, 0.20641,127,2,109,2,75,76,73, 4.85, 5.15, 4.35,1012,1013,1012, 6.31688, 6.96795, 5.45490, 0.33929,38,38,38,126,126,125,83,83,83,83,83,83
2013-03-01,00:20:00,600, 8.90069, 9.30920, 8.52890, 0.19278, 8.92723, 9.40000, 8.48200, 0.19278, 9.08050, 9.53461, 8.52547, 0.19265,126,1,112,2,73,74,73, 5.05, 5.15, 4.95,1012,1012,1012, 7.16969, 7.74740, 6.46360, 0.24759,38,38,38,126,126,126,83,83,83,83,83,83
2013-03-01,00:30:00,600, 8.97413, 9.72230, 8.52890, 0.25704, 9.04198, 9.76720, 8.57380, 0.27999, 9.07132, 9.58048, 8.25025, 0.25228,122,2,103,4,74,77,73, 4.65, 4.95, 4.15,1012,1012,1012, 6.67910, 7.47230, 6.18850, 0.24759,38,38,38,126,126,126,83,83,83,83,83,83
2013-03-01,00:40:00,600, 9.91049,10.68620, 8.94200, 0.43605, 9.99670,10.77700, 8.94100, 0.42687, 9.25022, 9.90157, 8.70895, 0.22018,122,1,103,2,77,78,76, 3.95, 4.25, 3.55,1012,1012,1011, 6.87167, 7.42645, 6.32605, 0.23842,38,38,38,126,126,125,83,83,83,83,83,83
2013-03-01,00:50:00,600,10.34654,10.77800, 9.90590, 0.13770,10.33177,10.77700, 9.85900, 0.15147, 9.29609, 9.99331, 8.80069, 0.17889,122,1,105,1,79,79,78, 3.45, 3.55, 3.45,1012,1012,1011, 7.26139, 7.65570, 6.92210, 0.13297,38,38,38,126,126,125,83,83,83,83,83,83
2013-03-01,01:00:00,600, 9.53411,10.41080, 8.66660, 0.44523, 9.57442,10.36390, 8.66560, 0.42228, 9.24563, 9.71809, 8.80069, 0.16513,123,0,107,1,79,79,78, 3.75, 3.95, 3.45,1012,1012,1011, 7.61902, 8.06835, 7.24305, 0.14672,38,38,38,125,126,125,83,83,83,83,83,83
2013-03-01,01:10:00,600, 8.75381, 9.07970, 8.39120, 0.12852, 8.83084, 9.21640, 8.48200, 0.11934, 8.96582, 9.35113, 8.61721, 0.11926,122,2,108,1,77,78,77, 3.95, 3.95, 3.85,1012,1012,1011, 8.04543, 8.75610, 7.51815, 0.24759,38,38,38,125,126,125,83,83,83,83,83,83
2013-03-01,01:20:00,600, 8.97872, 9.44690, 8.57480, 0.20655, 9.00526, 9.49180, 8.52790, 0.19278, 9.22269, 9.76396, 8.89243, 0.21100,117,2,109,1,77,78,77, 3.75, 3.95, 3.65,1012,1012,1011, 8.43515, 8.84780, 8.06835, 0.14672,38,38,38,125,126,125,83,83,83,83,83,83
2013-03-01,01:30:00,600, 9.49280, 9.99770, 8.94200, 0.27081, 9.50557, 9.99670, 8.98690, 0.27081, 9.77772,10.54375, 9.12178, 0.35779,112,1,108,1,78,79,78, 3.55, 3.65, 3.45,1012,1012,1011, 7.97207, 8.61855, 7.47230, 0.19716,38,38,38,125,125,125,83,83,83,83,83,83
2013-03-01,01:40:00,600, 9.69476, 9.99770, 9.40100, 0.09639, 9.68917,10.04260, 9.44590, 0.10557,10.12175,10.77310, 9.44287, 0.26146,116,2,114,1,79,79,78, 3.45, 3.45, 3.45,1012,1012,1011, 7.52732, 8.34345, 6.96795, 0.21091,38,38,38,125,125,125,83,83,83,83,83,83
2013-03-01,01:50:00,600, 9.33674, 9.81410, 8.89610, 0.18819, 9.35869, 9.81310, 8.89510, 0.18360, 9.63552,10.03918, 9.12178, 0.15596,119,3,114,3,79,79,76, 3.45, 3.55, 3.25,1012,1012,1011, 7.58234, 8.34345, 6.37190, 0.35763,38,38,38,125,125,125,83,83,83,83,83,83
